AssetName, MemCost.Asset, MemCost.Inst, Tgt MemCost.Asset, Tgt MemCost.Inst
/Game/Playsets/PID_CP_Props_S_Lighthouse_a, 18829951, 556033, 18829951, 556033
/Game/Playsets/PID_CP_Props_S_Mall_a, 22577453, 505844, 22577453, 505851
/Game/Playsets/PID_CP_Props_S_Meteor_a, 23877179, 468708, 23877179, 468708
/Game/Playsets/PID_CP_Props_S_Meteor_b, 9326190, 19808, 9326190, 19808
/Game/Playsets/PID_CP_Props_S_Meteor_c, 18613633, 341022, 18613633, 341022
/Game/Playsets/PID_CP_Props_S_Military_a, 8119099, 272536, 8119099, 272536
/Game/Playsets/PID_CP_Props_S_MineCart_Gallery_a, 3185918, 69983, 3185918, 69984
/Game/Playsets/PID_CP_Props_S_MovieSet_a, 10476605, 166016, 10476605, 166016
/Game/Playsets/PID_CP_Props_S_Nature_h, 17061217, 128020, 17061217, 128020
/Game/Playsets/PID_CP_Props_S_Nature_i, 6464759, 132984, 6464759, 132984
/Game/Playsets/PID_CP_Props_S_Nature_j, 8560967, 53716, 8560967, 53716
/Game/Playsets/PID_CP_Props_S_Nature_k, 5341755, 130932, 5341755, 130932
/Game/Playsets/PID_CP_Props_S_Nature_l, 13735029, 120816, 13735029, 120816
/Game/Playsets/PID_CP_Props_S_Nature_m, 7010307, 127427, 7010307, 127428
/Game/Playsets/PID_CP_Props_S_Nature_n, 4527689, 27088, 4527689, 27088
/Game/Playsets/PID_CP_Props_S_Nature_o, 8275379, 106952, 8275379, 106952
/Game/Playsets/PID_CP_Props_S_NeoTilted_a, 47876646, 910808, 47876646, 910808
/Game/Playsets/PID_CP_Props_S_NeoTilted_Cars_a, 7005709, 460654, 7005709, 460648
/Game/Playsets/PID_CP_Props_S_NeoTilted_Holos_a, 434380, 760830, 434380, 760830
/Game/Playsets/PID_CP_Props_S_NoCollision_a, 3166651, 144408, 3166651, 144408
/Game/Playsets/PID_CP_Props_S_NR_Square_Pyramid_4x, 26067, 414288, 26067, 414288
/Game/Playsets/PID_CP_Props_S_NR_Square_Pyramid_a, 26067, 414288, 26067, 414288
/Game/Playsets/PID_CP_Props_S_NR_Triangular_Pyramid_4x, 25515, 414288, 25515, 414288
/Game/Playsets/PID_CP_Props_S_NR_Triangular_Pyramid_a, 25515, 414288, 25515, 414288
/Game/Playsets/PID_CP_Props_S_Numbers_Gallery_a, 1548788, 499200, 1548788, 499200
/Game/Playsets/PID_CP_Props_S_Oak_a, 9683210, 460772, 9683210, 460776
/Game/Playsets/PID_CP_Props_S_Oak_b, 20705178, 151320, 20705178, 151320
/Game/Playsets/PID_CP_Props_S_Oak_c, 38853764, 516472, 38853764, 516472
/Game/Playsets/PID_CP_Props_S_Oak_d, 9364150, 56736, 9364150, 56736
/Game/Playsets/PID_CP_Props_S_Oak_e, 3805127, 93792, 3805127, 93792
/Game/Playsets/PID_CP_Props_S_OilRig_a, 2442474, 52776, 2442474, 52776
/Game/Playsets/PID_CP_Props_S_ParadisePalms_a, 8833542, 341781, 8833542, 341781
/Game/Playsets/PID_CP_Props_S_Particles_a, 2395407, 106589, 2395407, 106589
/Game/Playsets/PID_CP_Props_S_Particles_b, 3587278, 68468, 3587278, 68468
/Game/Playsets/PID_CP_Props_S_Particles_c, 522555, 87855, 522555, 87855
/Game/Playsets/PID_CP_Props_S_Pillar_Gallery_a, 3339024, 236928, 3339024, 236928
/Game/Playsets/PID_CP_Props_S_Pirates_a, 28427025, 476528, 28427025, 476528
/Game/Playsets/PID_CP_Props_S_Plane_a, 8158216, 76560, 8158216, 76560
/Game/Playsets/PID_CP_Props_S_PowerPlant_a, 3812357, 50856, 3812357, 50856
/Game/Playsets/PID_CP_Props_S_PrincessCastle_a, 34489912, 1169792, 34489912, 1169792
/Game/Playsets/PID_CP_Props_S_PrincessCastle_b, 6481094, 127255, 6481094, 127256
/Game/Playsets/PID_CP_Props_S_PropHunt_a, 20622775, 404020, 20622775, 404020
/Game/Playsets/PID_CP_Props_S_PropHunt_b, 5800036, 389765, 5800036, 389768
/Game/Playsets/PID_CP_Props_S_PropHunt_c, 17921523, 603112, 17921523, 603112
/Game/Playsets/PID_CP_Props_S_Pueblo_a, 7712568, 255048, 7712568, 255048
/Game/Playsets/PID_CP_Props_S_RaceTrack_a, 17956648, 549228, 17956648, 549228
/Game/Playsets/PID_CP_Props_S_Retail_b, 12699343, 322360, 12699343, 322360
/Game/Playsets/PID_CP_Props_S_Retail_c, 15081102, 468588, 15081102, 468588
/Game/Playsets/PID_CP_Props_S_Retail_d, 15090406, 609388, 15090406, 609388
/Game/Playsets/PID_CP_Props_S_Right_Triangular_Prism, 24088, 414288, 24088, 414288
/Game/Playsets/PID_CP_Props_S_Right_Triangular_Prism_4x, 24088, 414288, 24088, 414288
/Game/Playsets/PID_CP_Props_S_RocksV2_a, 10596229, 216288, 10596229, 216288
/Game/Playsets/PID_CP_Props_S_Scorched_a, 6039909, 41056, 6039909, 41056
/Game/Playsets/PID_CP_Props_S_SevenPoint_Cube_4x, 24641, 414288, 24641, 414288
/Game/Playsets/PID_CP_Props_S_SevenPoint_Cube_a, 24641, 414288, 24641, 414288
/Game/Playsets/PID_CP_Props_S_Shark_a, 5031119, 34848, 5031119, 34848
/Game/Playsets/PID_CP_Props_S_Shark_b, 5031119, 34848, 5031119, 34848
/Game/Playsets/PID_CP_Props_S_Shark_c, 48307606, 1348404, 48307606, 1348404
/Game/Playsets/PID_CP_Props_S_SlurpySwamp_a, 34056994, 841020, 34056994, 841020
/Game/Playsets/PID_CP_Props_S_SlurpySwamp_b, 2600230, 190560, 2600230, 190560
/Game/Playsets/PID_CP_Props_S_Snowman_a, 6141110, 325920, 6141110, 325920
/Game/Playsets/PID_CP_Props_S_Spooky_a, 11088557, 335064, 11088557, 335064
/Game/Playsets/PID_CP_Props_S_Spooky_Alphanumeric_a, 5855790, 2328200, 5855790, 2328200
/Game/Playsets/PID_CP_Props_S_Square_Pyramid_4x, 24863, 414288, 24863, 414288
/Game/Playsets/PID_CP_Props_S_Square_Pyramid_a, 24863, 414288, 24863, 414288
/Game/Playsets/PID_CP_Props_S_SweatySands_a, 28370956, 1042646, 28370956, 1042648
/Game/Playsets/PID_CP_Props_S_Target_Gallery_a, 1651725, 81136, 1651725, 81136
/Game/Playsets/PID_CP_Props_S_TomatoTemple_a, 7084774, 75632, 7084774, 75632
/Game/Playsets/PID_CP_Props_S_Triangular_Prism_4x, 26390, 414288, 26390, 414288
/Game/Playsets/PID_CP_Props_S_Triangular_Prism_a, 26390, 414288, 26390, 414288
/Game/Playsets/PID_CP_Props_S_TRV_a, 34048819, 873424, 34048819, 873424
/Game/Playsets/PID_CP_Props_S_UR_Triangular_Prism_4x, 25193, 414288, 25193, 414288
/Game/Playsets/PID_CP_Props_S_UR_Triangular_Prism_a, 25193, 414288, 25193, 414288
/Game/Playsets/PID_CP_Props_S_Vikings_a, 10242359, 178516, 10242359, 178516
/Game/Playsets/PID_CP_Props_S_Visualizer_b, 8619627, 1168064, 8619627, 1168064
/Game/Playsets/PID_CP_Props_S_WildWest_a, 26005734, 878220, 26005734, 878224
/Game/Playsets/PID_CP_Props_S_WoodHouse_a, 24305739, 532072, 24305739, 532072
/Game/Playsets/PID_CP_Props_S_ZPShards_a, 4673494, 98992, 4673494, 98992
/Game/Playsets/PID_CP_Pueblo_Gallery_a, 4112416, 561551, 4112416, 561552
/Game/Playsets/PID_CP_Pueblo_M_Stack_a, 6401859, 1267381, 6401859, 1267384
/Game/Playsets/PID_CP_Pueblo_S_BellTower_a, 2518413, 348112, 2518413, 348112
/Game/Playsets/PID_CP_Pueblo_S_Stack_a, 5879181, 691104, 5879181, 691104
/Game/Playsets/PID_CP_Pueblo_S_Stack_b, 3735885, 449640, 3735885, 449640
/Game/Playsets/PID_CP_Pueblo_S_Stack_c, 4102044, 590526, 4102044, 590528
/Game/Playsets/PID_CP_Pueblo_S_Stack_d, 3497340, 357307, 3497340, 357312
/Game/Playsets/PID_CP_RaceTrack_Gallery_a, 2781271, 630252, 2781271, 630252
/Game/Playsets/PID_CP_RaceTrack_L_RaceCenter_a, 10956628, 2114623, 10956628, 2114652
/Game/Playsets/PID_CP_RaceTrack_M_Garage_a, 7334064, 1387880, 7334064, 1387884
/Game/Playsets/PID_CP_RaceTrack_S_Stands_a, 5124063, 642432, 5124063, 642436
/Game/Playsets/PID_CP_Relevancy_TEST, 3765951, 518856, 3765951, 518856
/Game/Playsets/PID_CP_Ring_Gallery_a, 1498521, 547920, 1498521, 547920
/Game/Playsets/PID_CP_Ring_Gallery_b, 1498521, 730560, 1498521, 730560
/Game/Playsets/PID_CP_RuinedTilted_Gallery_a, 1198716, 369408, 1198716, 369408
/Game/Playsets/PID_CP_RuinedTilted_Gallery_b, 5121877, 527565, 5121877, 527568
/Game/Playsets/PID_CP_RuinedTilted_M_Apartment_a, 18618302, 1212017, 18618302, 1212028
/Game/Playsets/PID_CP_RuinedTilted_S_Apartment_a, 4170950, 581514, 4170950, 581516
/Game/Playsets/PID_CP_RuinedTilted_S_Apartment_b, 4335679, 456835, 4335679, 456836
/Game/Playsets/PID_CP_RuinedTilted_S_ClockTower_a, 1873389, 91448, 1873389, 91448
/Game/Playsets/PID_CP_RuinedTilted_S_Park_a, 3260788, 226918, 3260788, 226920
/Game/Playsets/PID_CP_RuinedTilted_S_Store_a, 3461239, 240328, 3461239, 240328
/Game/Playsets/PID_CP_RuinedTilted_XL_Shops_a, 14744738, 3831657, 14744738, 3831688
/Game/Playsets/PID_CP_SlurpySwamp_BuildingGallery_a2, 4479436, 1236847, 4479436, 1236848
/Game/Playsets/PID_CP_SlurpySwamp_BuildingGallery_b, 6275272, 636620, 6275272, 636620
/Game/Playsets/PID_CP_SlurpySwamp_M_Depot_a, 8942417, 1019263, 8942417, 1019276
/Game/Playsets/PID_CP_SlurpySwamp_M_Depot_b, 6649862, 1038399, 6649862, 1038400
/Game/Playsets/PID_CP_SlurpySwamp_M_Factory_a, 12277675, 1296597, 12277675, 1296612
/Game/Playsets/PID_CP_SlurpySwamp_S_Office_a, 2887810, 512050, 2887810, 512052
/Game/Playsets/PID_CP_SlurpySwamp_S_Refinery_a, 5115303, 413803, 5115303, 413804
/Game/Playsets/PID_CP_SlurpySwamp_S_Station_a, 8452316, 553647, 8452316, 553652
/Game/Playsets/PID_CP_SlurpySwamp_XL_Factory_a, 34575468, 7290543, 34575468, 7290604
/Game/Playsets/PID_CP_Spooky_S_Gallery_a, 1660473, 260663, 1660473, 260700
/Game/Playsets/PID_CP_Spooky_S_Gallery_b, 4358489, 1497356, 4358489, 1497396
/Game/Playsets/PID_CP_Spooky_XL_Mansion_a, 65454622, 6362415, 65454622, 6362416
/Game/Playsets/PID_CP_Standalone_FlushFactory_Gallery_a, 3810369, 341737, 3810369, 341740
/Game/Playsets/PID_CP_Standalone_L_Motel_a, 21766675, 1937989, 21766675, 1937992
/Game/Playsets/PID_CP_Standalone_L_RiskyReels_a, 30502355, 3098016, 30502355, 3098016
/Game/Playsets/PID_CP_Standalone_L_TomatoTemple_a, 16056507, 2398735, 16056507, 2398748
/Game/Playsets/PID_CP_Standalone_M_TruckStop_a, 11814377, 1408932, 11814377, 1408932
/Game/Playsets/PID_CP_Standalone_Mall_Gallery_a, 11209211, 1391012, 11209211, 1391012
/Game/Playsets/PID_CP_Standalone_Motel_Gallery_a, 7049949, 350972, 7049949, 350972
/Game/Playsets/PID_CP_Standalone_Prison_Gallery_a, 8192645, 505272, 8192645, 505280
/Game/Playsets/PID_CP_Standalone_RiskyReels_Gallery_a, 16800363, 679612, 16800363, 679612
/Game/Playsets/PID_CP_Standalone_S_Crackshot_a, 12892535, 839768, 12892535, 839768
/Game/Playsets/PID_CP_Standalone_S_Meteor_a, 27114350, 554335, 27114350, 554335
/Game/Playsets/PID_CP_Standalone_S_Snowman_a, 2365580, 130368, 2365580, 130368
/Game/Playsets/PID_CP_Standalone_TruckStop_Gallery_a, 10750941, 308552, 10750941, 308552
/Game/Playsets/PID_CP_Standalone_XL_FlushFactory_a, 17306929, 4489529, 17306929, 4489532
/Game/Playsets/PID_CP_Standalone_XL_Mall_a, 18915514, 8896351, 18915514, 8896351
/Game/Playsets/PID_CP_Standalone_XL_Prison_a, 31384695, 8688417, 31384695, 8688428
/Game/Playsets/PID_CP_SteelBridge_Gallery_Blue, 5802877, 188256, 5802877, 188256
/Game/Playsets/PID_CP_SteelBridge_Gallery_Green, 5802877, 188256, 5802877, 188256
/Game/Playsets/PID_CP_SteelBridge_Gallery_Purple, 5802877, 188256, 5802877, 188256
/Game/Playsets/PID_CP_SteelBridge_Gallery_Red, 5802877, 188256, 5802877, 188256
/Game/Playsets/PID_CP_SteelBridge_Gallery_Yellow, 5802877, 188256, 5802877, 188256
/Game/Playsets/PID_CP_Structures_Mine_Gallery_a, 4786216, 224347, 4786216, 224348
/Game/Playsets/PID_CP_Structures_S_Black_a, 3325220, 160488, 3325220, 160488
/Game/Playsets/PID_CP_Structures_S_Reflective_Black_a, 3357704, 160648, 3357704, 160648
/Game/Playsets/PID_CP_Structures_S_Variant_Wall_Gallery_a, 3641842, 962612, 3641842, 962612
/Game/Playsets/PID_CP_SweatySands_Gallery_a, 2287612, 201990, 2287612, 201992
/Game/Playsets/PID_CP_SweatySands_Gallery_b, 5571839, 397066, 5571839, 397080
/Game/Playsets/PID_CP_SweatySands_Gallery_c, 8716197, 1200807, 8716197, 1200828
/Game/Playsets/PID_CP_SweatySands_Gallery_d, 6035483, 1174271, 6035483, 1174288
/Game/Playsets/PID_CP_SweatySands_Gallery_e, 2224534, 805883, 2224534, 805884
/Game/Playsets/PID_CP_SweatySands_L_ResCom_a, 14145892, 2664140, 14145892, 2664160
/Game/Playsets/PID_CP_SweatySands_L_ResCom_b, 13601988, 2929913, 13601988, 2929940
/Game/Playsets/PID_CP_SweatySands_L_ResCom_c, 25123909, 2552425, 25123909, 2552428
/Game/Playsets/PID_CP_SweatySands_M_Apartments_a, 8314031, 891312, 8314031, 891312
/Game/Playsets/PID_CP_SweatySands_M_Duplex_a, 10815992, 1338950, 10815992, 1338952
/Game/Playsets/PID_CP_SweatySands_M_Skate_a, 8104515, 1273868, 8104515, 1273868
/Game/Playsets/PID_CP_TRV_L_Mansion_a, 28807535, 2699042, 28807535, 2699088
/Game/Playsets/PID_CP_TRV_L_Mansion_b, 27654166, 2149728, 27654166, 2149728
/Game/Playsets/PID_CP_TRV_M_Mansion_a, 32404096, 1647351, 32404096, 1647356
/Game/Playsets/PID_CP_TRV_Mansion_Gallery_a, 12102669, 1254612, 12102669, 1254628
/Game/Playsets/PID_CP_TRV_Mansion_Gallery_b, 17070545, 479916, 17070545, 479916
/Game/Playsets/PID_CP_TRV_Mansion_Gallery_c, 4446127, 372424, 4446127, 372424
/Game/Playsets/PID_CP_TRV_XL_Mansion_a, 47077802, 5749748, 47077802, 5749752
/Game/Playsets/PID_CP_Vikings_M_Longhouse_a, 8689666, 953340, 8689666, 953352
/Game/Playsets/PID_CP_Vikings_S_Gallery_a, 12957305, 271332, 12957305, 271332
/Game/Playsets/PID_CP_Vikings_S_Hut_a, 8211333, 276936, 8211333, 276936
/Game/Playsets/PID_CP_Vikings_S_Hut_b, 10476218, 420346, 10476218, 420348
/Game/Playsets/PID_CP_Vikings_S_Hut_c, 6635320, 284787, 6635320, 284788
/Game/Playsets/PID_CP_Vikings_S_Hut_d, 4017145, 279183, 4017145, 279184
/Game/Playsets/PID_CP_Vikings_S_Ship_a, 6483897, 527559, 6483897, 527560
/Game/Playsets/PID_CP_Vikings_S_Stables_a, 6473345, 236460, 6473345, 236460
/Game/Playsets/PID_CP_WeepingWoods_Gallery_a, 4117120, 152559, 4117120, 152560
/Game/Playsets/PID_CP_WeepingWoods_Gallery_b, 4584771, 187464, 4584771, 187464
/Game/Playsets/PID_CP_WeepingWoods_Gallery_c, 3701852, 868208, 3701852, 868216
/Game/Playsets/PID_CP_WeepingWoods_L_Cabin_a, 25987413, 2223698, 25987413, 2223705
/Game/Playsets/PID_CP_WeepingWoods_L_Center_a, 14007726, 2321236, 14007726, 2321236
/Game/Playsets/PID_CP_WeepingWoods_M_HighWalk_a, 3998162, 1363159, 3998162, 1363172
/Game/Playsets/PID_CP_WeepingWoods_S_Showers_a, 5656053, 433612, 5656053, 433617
/Game/Playsets/PID_CP_WeepingWoods_S_Watchtower_a, 7049148, 831550, 7049148, 831552
/Game/Playsets/PID_CP_WeepingWoods_XL_Hotel_a, 23674775, 5152717, 23674775, 5152748
/Game/Playsets/PID_CP_WildWest_Gallery_Blue_a, 2743557, 789135, 2743557, 789140
/Game/Playsets/PID_CP_WildWest_Gallery_Brown_a, 2743557, 789135, 2743557, 789140
/Game/Playsets/PID_CP_WildWest_Gallery_Common_a, 9879582, 406100, 9879582, 406100
/Game/Playsets/PID_CP_WildWest_Gallery_Red_a, 2743557, 789135, 2743557, 789140
/Game/Playsets/PID_CP_WildWest_Gallery_StripeBlue_a, 1766271, 471793, 1766271, 471796
/Game/Playsets/PID_CP_WildWest_Gallery_StripePink_a, 1766271, 471793, 1766271, 471796
/Game/Playsets/PID_CP_WildWest_Gallery_White_a, 2743557, 789135, 2743557, 789140
/Game/Playsets/PID_CP_WildWest_Gallery_Yellow_a, 2743557, 789135, 2743557, 789140
/Game/Playsets/PID_CP_WildWest_L_Alleyway_a, 11234904, 2166145, 11234904, 2166156
/Game/Playsets/PID_CP_WildWest_M_Saloon_a, 14044755, 1225266, 14044755, 1225268
/Game/Playsets/PID_CP_WildWest_M_Street_a, 16637769, 1299216, 16637769, 1299220
/Game/Playsets/PID_CP_WildWest_M_Street_b, 13692900, 1471647, 13692900, 1471648
/Game/Playsets/PID_CP_WildWest_S_Stable_a, 5617180, 438352, 5617180, 438352
/Game/Playsets/PID_CP_WildWest_S_TownHall_a, 4933182, 647943, 4933182, 647944
/Game/Playsets/PID_CP_WoodHouse_Gallery_a, 3705768, 96975, 3705768, 96976
/Game/Playsets/PID_CP_WoodHouse_Gallery_b, 2834904, 616867, 2834904, 616872
/Game/Playsets/PID_CP_WoodHouse_Gallery_c, 2834904, 616868, 2834904, 616872
/Game/Playsets/PID_CP_WoodHouse_Gallery_d, 74122, 582528, 74122, 582528
/Game/Playsets/PID_CP_WoodHouse_Gallery_e, 74122, 582528, 74122, 582528
/Game/Playsets/PID_CP_WoodHouse_Gallery_f, 2694052, 320512, 2694052, 320512
/Game/Playsets/PID_CP_WoodHouse_M_Shack_a, 18383524, 715822, 18383524, 715824
/Game/Playsets/PID_CP_WoodHouse_M_Stilt_a, 28403642, 1556931, 28403642, 1556952
/Game/Playsets/PID_CP_WoodHouse_S_Shack_a, 10107873, 366310, 10107873, 366312
/Game/Playsets/PID_CP_WoodHouse_S_Shack_b, 11175810, 280015, 11175810, 280016
/Game/Playsets/PID_CP_WoodHouse_S_Stilt_a, 12594020, 545232, 12594020, 545232
/Game/Playsets/PID_CP_WoodHouse_S_Stilt_b, 7397379, 289376, 7397379, 289376
/Game/Playsets/PID_PG_PartnerOnly, 334828, 18966, 334828, 18966
/Game/Playsets/PID_PG_Props_Shoes, 1030614, 20820, 1030614, 20820
/Game/Playsets/PID_PG_WinterVillage_Gallery_c, 4822425, 487447, 4822425, 487448
/Game/Playsets/PID_PG_WinterVillage_Gallery_d, 1490676, 354232, 1490676, 354232
/Game/Playsets/PID_PG_WinterVillage_Gallery_e, 4822425, 249806, 4822425, 249808
/Game/Playsets/PID_Playset_105x105_Arena_01_Island, 158014570, 30745079, 158014570, 30745072
/Game/Playsets/PID_Playset_105x105_Composed_Desert, 6011812, 443398, 6011812, 443400
/Game/Playsets/PID_Playset_105x105_Composed_Desert_02, 7108733, 193710, 7108733, 193712
/Game/Playsets/PID_Playset_105x105_Composed_Escape, 2857191, 263704, 2857191, 263704
/Game/Playsets/PID_Playset_105x105_Composed_FlatGrass, 7157099, 212244, 7157099, 212248
/Game/Playsets/PID_Playset_105x105_Composed_FlatGrassV2, 6912195, 108709, 6912195, 108712
/Game/Playsets/PID_Playset_105x105_Composed_IceLake, 639567, 225504, 639567, 225504
/Game/Playsets/PID_Playset_105x105_Composed_Kevin, 9364601, 160676, 9364601, 160680
/Game/Playsets/PID_Playset_105x105_Composed_Loki, 83351222, 20869116, 83351222, 20869120
/Game/Playsets/PID_Playset_105x105_Composed_Loki_02, 39983791, 12652154, 39983791, 12652222
/Game/Playsets/PID_Playset_105x105_Composed_Loki_03, 45066613, 16082683, 45066613, 16082684
/Game/Playsets/PID_Playset_105x105_Composed_Loki_04, 78660636, 18331560, 78660636, 18331564
/Game/Playsets/PID_Playset_105x105_Composed_Loki_06, 115462112, 50675620, 115462112, 50675626
/Game/Playsets/PID_Playset_105x105_Composed_PowerPlant, 96186049, 19245119, 96186049, 19245177
/Game/Playsets/PID_Playset_105x105_Composed_Sandbar, 2601570, 113952, 2601570, 113952
/Game/Playsets/PID_Playset_105x105_Composed_SandBarV2, 4453967, 76776, 4453967, 76776
/Game/Playsets/PID_Playset_105x105_Composed_Volcano_02, 6938836, 464304, 6938836, 464307
/Game/Playsets/PID_Playset_105x105_Shark_Island, 84919250, 13749737, 84919250, 13749747
/Game/Playsets/PID_Playset_150x150_Composed_Oasis_Giant, 2860476, 38404, 2860476, 38404
/Game/Playsets/PID_Playset_215x215_Composed_Archipelago_XL, 3376573, 283024, 3376573, 283024
/Game/Playsets/PID_Playset_215x215_Composed_Survival_XL, 5304748, 3324636, 5304748, 3324720
/Game/Playsets/PID_Playset_215x215_Composed_Survival_XL_Cave, 5276009, 3239964, 5276009, 3240048
/Game/Playsets/PID_Playset_215x215_Mountain_Island, 6870803, 1578858, 6870803, 1578904
/Game/Playsets/PID_Playset_30x30_Composed_Hub_01, 20928822, 1548543, 20928822, 1548544
/Game/Playsets/PID_Playset_60x60_Composed, 8670618, 945799, 8670618, 945804
/Game/Playsets/PID_Playset_60x60_Composed_Arctic, 7297419, 676968, 7297419, 676988
/Game/Playsets/PID_Playset_60x60_Composed_Arctic_Competitive, 36551274, 26252723, 36551274, 26252748
/Game/Playsets/PID_Playset_60x60_Composed_Hub, 20928822, 1743659, 20928822, 1743664
/Game/Playsets/PID_Playset_60x60_Composed_Hub_FlatGrid, 671510, 147423, 671510, 147424
/Game/Playsets/PID_Playset_60x60_Composed_Hub_FlatGrid_02, 999913, 314863, 999913, 314864
/Game/Playsets/PID_Playset_60x60_Composed_Hub_FlatGrid_03, 883791, 121616, 883791, 121616
/Game/Playsets/PID_Playset_60x60_Composed_Hub_FloatingIsland, 7702521, 226507, 7702521, 226508
/Game/Playsets/PID_Playset_60x60_Composed_Hub_FloatingIsland_02, 8030924, 393947, 8030924, 393948
/Game/Playsets/PID_Playset_60x60_Composed_Hub_FloatingIsland_03, 7914802, 200700, 7914802, 200700
/Game/Playsets/PID_Playset_60x60_Composed_Hub_Lake, 999913, 314863, 999913, 314864
/Game/Playsets/PID_Playset_60x60_Composed_Hub_Lake_02, 883791, 121616, 883791, 121616
/Game/Playsets/PID_Playset_60x60_Composed_Military, 31668472, 17189284, 31668472, 17189296
/Game/Playsets/PID_Playset_60x60_Composed_POI_Greasy, 108496507, 17981224, 108496507, 17981231
/Game/Playsets/PID_Playset_60x60_Composed_POI_Tilted, 118355132, 33223952, 118355132, 33223959
/Game/Playsets/PID_Playset_60x60_Composed_Razor, 110104598, 57762645, 110104598, 57762646
/Game/Playsets/PID_Playset_60x60_Composed_Tropical, 9556536, 343223, 9556536, 343224
/Game/Playsets/PID_Playset_60x60_Composed_Volcano, 10879474, 943824, 10879474, 943824
/Game/Playsets/PID_Playset_Arena_Aftermath, 26827840, 3920229, 26827840, 3920288
